a_text,a_source,label
chinese canadians commit 'to support each other' as they encourage 14-day self-quarantine to fight coronavirus,news_blog,FACT
government of sask. reports 4 new presumptive cases of covid-19,news_blog,FACT
n.l. runner disappointed tokyo marathon dreams are dashed,news_blog,FACT
dr. horacio arruda is a media star. what's making him so popular?,news_blog,FACT
b.c. physicians concerned over lack of childcare options amid covid-19 emergency,news_blog,FACT
p.e.i. asking health-care workers to come out of retirement for covid-19 response,news_blog,FACT
saskatchewan changes rules around sick leave to provide unpaid leave for workers during covid-19,news_blog,FACT
"sask. dentists won't qualify for pandemic insurance coverage if they close voluntarily, says regulator",news_blog,FACT
here is a st. patrick's day playlist to keep the celtic spirit alive while celebrating from the couch,news_blog,FACT
"seniors advocates applaud long-term care visiting restrictions, but urge efforts to prevent isolation",news_blog,FACT
indigenous educators volunteer to teach short k-8 lessons online amid school closures,news_blog,FACT
dr. horacio arruda is a media star. what's making him so popular?,news_blog,FACT
government of sask. reports 4 new presumptive cases of covid-19,news_blog,FACT
"wash hands, sneeze into sleeves, disinfect surfaces to reduce covid-19 risk: wechu",news_blog,FACT
p.e.i. asking health-care workers to come out of retirement for covid-19 response,news_blog,FACT
b.c. physicians concerned over lack of childcare options amid covid-19 emergency,news_blog,FACT
saskatchewan changes rules around sick leave to provide unpaid leave for workers during covid-19,news_blog,FACT
province prepares to fast-track emergency legislation,news_blog,FACT
working while sick: some nova scotians can't afford a day off,news_blog,FACT
calgary says it's now an order: international travellers must self-isolate,news_blog,FACT
'really heartwarming:' islanders flood humane society with donations during covid-19,news_blog,FACT
tsx shut down for 'technical halt' as stock markets sell off,news_blog,FACT
"'we'll just work harder' after boston seafood show postponed, says p.e.i. company",news_blog,FACT
p.e.i. announces financial relief for islanders during covid-19 pandemic,news_blog,FACT
manitoba health-care workers want action on child-care promise,news_blog,FACT
"montreal man's dream cruise to china sours as company changes plans, won't refund his trip",news_blog,FACT
'our response continues to evolve': thunder bay makes changes to city services due to covid-19,news_blog,FACT
"virus concerns close doors at armani, but other milan fashion week shows go on",news_blog,FACT
translink announces free buses and rear-door boarding to support social distancing,news_blog,FACT
religious leaders turning to tech to hold their flocks together,news_blog,FACT
air pollution drops as countries shut down amid spread of covid-19,news_blog,FACT
'we haven't killed each other yet': working at home during a pandemic,news_blog,FACT
montrealers are choosing to self-quarantine after visiting china to contain covid-19,news_blog,FACT
pharmacists can't refill all prescriptions without doctor's approval,news_article,FACT
"south korea taking 'unprecedented' steps as italy, iran also struggle to contain covid-19",news_article,FACT
long-term care homes in canada step up pandemic plans for covid-19,news_article,FACT
edmonton programmers launching virtual hackathon to combat covid-19,news_article,FACT
just police and no st. patrick's day revellers on ezra avenue tuesday,news_article,FACT
"windsor mayor drew dilkens returns from overseas trip, in self isolation",news_article,FACT
health authority employees won't need doctor's note for short-term illness,news_article,FACT
"iran's mohammad rasoulof, recent winner at berlin film fest, summoned to prison",news_article,FACT
arkells fight covid-19 social distancing isolation with online music classes,news_article,FACT
some p.e.i. families staying at home after returning from china,news_article,FACT
air canada suspends flights into 4 n.b. airports,news_article,FACT
"families protest quebec's ban on visitors to long-term care homes, fearing neglect",news_article,FACT
"cruise ship passengers begin 14-day quarantine in cornwall, ont.",news_article,FACT
government of sask. reports 4 new presumptive cases of covid-19,news_article,FACT
p.e.i. asking health-care workers to come out of retirement for covid-19 response,news_article,FACT
b.c. physicians concerned over lack of childcare options amid covid-19 emergency,news_article,FACT
saskatchewan changes rules around sick leave to provide unpaid leave for workers during covid-19,news_article,FACT
province prepares to fast-track emergency legislation,news_article,FACT
calgary says it's now an order: international travellers must self-isolate,news_article,FACT
hospital announces plans for covid-19 screening centre in nearby medical building,news_article,FACT
'really heartwarming:' islanders flood humane society with donations during covid-19,news_article,FACT
first batch of cfb trenton quarantines coming to an end,news_article,FACT
manitoba health-care workers want action on child-care promise,news_article,FACT
p.e.i. announces financial relief for islanders during covid-19 pandemic,news_article,FACT
'our response continues to evolve': thunder bay makes changes to city services due to covid-19,news_article,FACT
canadian with covid-19 describes life under quarantine at japanese hospital,news_article,FACT
get informed on the top stories of the day in one quick scan,news_article,FACT
p.e.i. government cancels all discretionary travel across departments,news_article,FACT
death toll from new coronavirus outbreak in china reaches 17,news_article,FACT
covid-19: civil servants say alberta government slow to develop work-from-home policies,news_article,FACT
n.l. opposition leader chastises cbc for cutting local programming,news_article,FACT
"quebec enacts restrictions on all gatherings, inside and out, as death toll rises",news_article,FACT
exemption allowing temporary foreign workers into canada a relief for some employers,news_article,FACT
london stores are selling out of hand sanitizer as shoppers seek protection against virus,news_article,FACT
b.c. small businesses finding creative ways to stay afloat amid covid-19,news_article,FACT
manitoba chiefs call for state of emergency as covid-19 pandemic escalates,news_article,FACT
"b.c. bars, clubs must close; restaurants to either close or move to takeout and delivery",news_article,FACT
"b.c. bars, clubs must close; restaurants to either close or move to takeout and delivery",news_article,FACT
science north cancels march break camps as covid-19 shutdown measures take effect,news_article,FACT
agnico eagle sends home nunavut workers as rankin inlet residents blockade road,news_article,FACT
northern alberta community limiting access in effort to keep covid-19 out,news_article,FACT
covid-19 pandemic expected to be hard on p.e.i.'s tourism industry,news_article,FACT
hôtel-dieu grace healthcare confirms doctor tested negative for covid-19,news_article,FACT
saskatchewan teachers federation has concerns about schools staying open amid pandemic,news_article,FACT
"surgical masks in short supply as pandemic fears prompt hoarding, price gouging",news_article,FACT
first batch of cfb trenton quarantines coming to an end,news_article,FACT
canadian with covid-19 describes life under quarantine at japanese hospital,news_article,FACT
"covid-19 border closure a problem for agriculture, temporary foreign workers",news_article,FACT
unb biology department notified of possible covid-19 contact,news_article,FACT
air canada suspends flights into 4 n.b. airports,news_article,FACT
passenger describes watching 'ambulances come and go' aboard quarantined cruise ship,news_article,FACT
premier addresses islanders on covid-19 concerns in video from self-isolation,news_article,FACT
ontario residents who are well but worried putting pressure on emergency rooms,news_article,FACT
cruise passengers start to disembark in japan as 2-week virus quarantine ends,news_article,FACT
"families protest quebec's ban on visitors to long-term care homes, fearing neglect",news_article,FACT
home-schooling 101: edmonton parent offers advice and answers questions,news_article,FACT
'walls closing in': surviving quarantine on a luxury cruise ship,news_article,FACT
"misinformation may make disease outbreaks worse, researchers say",news_article,FACT
